,extracted_organism_name,extracted_compound_name,accepted_name,accepted_name_w_author,InChIKey_simp,refDOI,pairs
6512,ehretia thyrsiflora,cinnamic acid,Ehretia acuminata,Ehretia acuminata R.Br.,WBYWAXJHAXSJNI,10.3389/fphar.2025.1526359,Ehretia acuminata_WBYWAXJHAXSJNI
6513,ehretia thyrsiflora,kampferol,Ehretia acuminata,Ehretia acuminata R.Br.,IYRMWMYZSQPJKC,10.3389/fphar.2025.1526359,Ehretia acuminata_IYRMWMYZSQPJKC
6514,ehretia thyrsiflora,2-methoxyl benzoic acid octyl ester,Ehretia acuminata,Ehretia acuminata R.Br.,AUGBGGJZVFLTSZ,10.3389/fphar.2025.1526359,Ehretia acuminata_AUGBGGJZVFLTSZ
6515,ehretia thyrsiflora,icariside e5,Ehretia acuminata,Ehretia acuminata R.Br.,UFFRBCKYXMEITK,10.3389/fphar.2025.1526359,Ehretia acuminata_UFFRBCKYXMEITK
6516,ehretia thyrsiflora,lithospermic acid b,Ehretia acuminata,Ehretia acuminata R.Br.,SNKFFCBZYFGCQN,10.3389/fphar.2025.1526359,Ehretia acuminata_SNKFFCBZYFGCQN
6517,ehretia thyrsiflora,trifolin,Ehretia acuminata,Ehretia acuminata R.Br.,JPUKWEQWGBDDQB,10.3389/fphar.2025.1526359,Ehretia acuminata_JPUKWEQWGBDDQB
6518,ehretia thyrsiflora,"tetradecenoic acid, 2,3-dihydroxypropyl ester",Ehretia acuminata,Ehretia acuminata R.Br.,UVMUBQGGQAQOGE,10.3389/fphar.2025.1526359,Ehretia acuminata_UVMUBQGGQAQOGE
6519,ehretia thyrsiflora,astragalin,Ehretia acuminata,Ehretia acuminata R.Br.,JPUKWEQWGBDDQB,10.3389/fphar.2025.1526359,Ehretia acuminata_JPUKWEQWGBDDQB
6520,ehretia thyrsiflora,caffeic acid,Ehretia acuminata,Ehretia acuminata R.Br.,QAIPRVGONGVQAS,10.3389/fphar.2025.1526359,Ehretia acuminata_QAIPRVGONGVQAS
6521,ehretia asperula,lithospermic acid b,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,SNKFFCBZYFGCQN,10.3389/fphar.2025.1526359,Ehretia asperula_SNKFFCBZYFGCQN
6522,ehretia asperula,rosmarinic acid,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,DOUMFZQKYFQNTF,10.3389/fphar.2025.1526359,Ehretia asperula_DOUMFZQKYFQNTF
6523,ehretia asperula,kaempferol 3-rutinoside,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,RTATXGUCZHCSNG,10.3389/fphar.2025.1526359,Ehretia asperula_RTATXGUCZHCSNG
6524,ehretia asperula,clinopodic acid b,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,NFSDQICEPLDULQ,10.3389/fphar.2025.1526359,Ehretia asperula_NFSDQICEPLDULQ
6525,ehretia asperula,caffeic acid,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,QAIPRVGONGVQAS,10.3389/fphar.2025.1526359,Ehretia asperula_QAIPRVGONGVQAS
6526,ehretia asperula,methyl rosmarinate,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,XHALVRQBZGZHFE,10.3389/fphar.2025.1526359,Ehretia asperula_XHALVRQBZGZHFE
6527,ehretia asperula,astragalin,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,JPUKWEQWGBDDQB,10.3389/fphar.2025.1526359,Ehretia asperula_JPUKWEQWGBDDQB
6528,ehretia asperula,β-amyrin,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,JFSHUTJDVKUMTJ,10.3389/fphar.2025.1526359,Ehretia asperula_JFSHUTJDVKUMTJ
6529,ehretia asperula,α-amyrin,Ehretia asperula,Ehretia asperula Zoll. & Moritzi,FSLPMRQHCOLESF,10.3389/fphar.2025.1526359,Ehretia asperula_FSLPMRQHCOLESF
6530,ehretia ovalifolia,ovalifolin,Ehretia acuminata,Ehretia acuminata R.Br.,VZSKLDHXYLNZMO,10.3389/fphar.2025.1526359,Ehretia acuminata_VZSKLDHXYLNZMO
6531,ehretia ovalifolia,apigenin,Ehretia acuminata,Ehretia acuminata R.Br.,KZNIFHPLKGYRTM,10.3389/fphar.2025.1526359,Ehretia acuminata_KZNIFHPLKGYRTM
6532,ehretia ovalifolia,buddlenol b,Ehretia acuminata,Ehretia acuminata R.Br.,LCXGTSCVCJANHX,10.3389/fphar.2025.1526359,Ehretia acuminata_LCXGTSCVCJANHX
6533,ehretia ovalifolia,icariside e5,Ehretia acuminata,Ehretia acuminata R.Br.,UFFRBCKYXMEITK,10.3389/fphar.2025.1526359,Ehretia acuminata_UFFRBCKYXMEITK
6534,ehretia macrophylla,protocatechuic acid,Ehretia macrophylla,Ehretia macrophylla Wall.,YQUVCSBJEUQKSH,10.3389/fphar.2025.1526359,Ehretia macrophylla_YQUVCSBJEUQKSH
6535,ehretia macrophylla,rosmarinic acid,Ehretia macrophylla,Ehretia macrophylla Wall.,DOUMFZQKYFQNTF,10.3389/fphar.2025.1526359,Ehretia macrophylla_DOUMFZQKYFQNTF
6536,ehretia macrophylla,caffeic acid methyl ester,Ehretia macrophylla,Ehretia macrophylla Wall.,OCNYGKNIVPVPPX,10.3389/fphar.2025.1526359,Ehretia macrophylla_OCNYGKNIVPVPPX
6537,ehretia macrophylla,quercetin,Ehretia macrophylla,Ehretia macrophylla Wall.,REFJWTPEDVJJIY,10.3389/fphar.2025.1526359,Ehretia macrophylla_REFJWTPEDVJJIY
6538,ehretia macrophylla,(+)-catechin hydrate,Ehretia macrophylla,Ehretia macrophylla Wall.,OFUMQWOJBVNKLR,10.3389/fphar.2025.1526359,Ehretia macrophylla_OFUMQWOJBVNKLR
6539,ehretia macrophylla,caffeic acid,Ehretia macrophylla,Ehretia macrophylla Wall.,QAIPRVGONGVQAS,10.3389/fphar.2025.1526359,Ehretia macrophylla_QAIPRVGONGVQAS
6540,ehretia macrophylla,naringin,Ehretia macrophylla,Ehretia macrophylla Wall.,DFPMSGMNTNDNHN,10.3389/fphar.2025.1526359,Ehretia macrophylla_DFPMSGMNTNDNHN
6541,ehretia macrophylla,methyl rosmarinate,Ehretia macrophylla,Ehretia macrophylla Wall.,XHALVRQBZGZHFE,10.3389/fphar.2025.1526359,Ehretia macrophylla_XHALVRQBZGZHFE
6542,ehretia longiflora,"(9z,12z)-2,3-dihydroxypropyl octadeca-9,12-dienoate",Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,WECGLUPZRHILCT,10.3389/fphar.2025.1526359,Ehretia longiflora_WECGLUPZRHILCT
6543,ehretia longiflora,4-hydroxy-3-prenylbenzoic acid,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,LBSJJNAMGVDGCU,10.3389/fphar.2025.1526359,Ehretia longiflora_LBSJJNAMGVDGCU
6544,ehretia longiflora,o-acetyloleanolic acid,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,RIXNFYQZWDGQAE,10.3389/fphar.2025.1526359,Ehretia longiflora_RIXNFYQZWDGQAE
6545,ehretia longiflora,"(9z,12z,15z)-2,3-dihydroxypropyl octadeca-9,12,15-trienoate",Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,GGJRAQULURVTAJ,10.3389/fphar.2025.1526359,Ehretia longiflora_GGJRAQULURVTAJ
6546,ehretia longiflora,oleanolic acid,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,MIJYXULNPSFWEK,10.3389/fphar.2025.1526359,Ehretia longiflora_MIJYXULNPSFWEK
6547,ehretia longiflora,syringaldehyde,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,KCDXJAYRVLXPFO,10.3389/fphar.2025.1526359,Ehretia longiflora_KCDXJAYRVLXPFO
6548,ehretia longiflora,proglobeflowery acid,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,DWHDSRHHYMSXSP,10.3389/fphar.2025.1526359,Ehretia longiflora_DWHDSRHHYMSXSP
6549,ehretia longiflora,"(+)-(2e,6e)-methyl-10,11-dihydroxy-3,7,11-trimethyl-2,6-dodecadienoate",Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,MBJDYYPZJXVUHJ,10.3389/fphar.2025.1526359,Ehretia longiflora_MBJDYYPZJXVUHJ
6550,ehretia longiflora,methyl linoleate,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,WTTJVINHCBCLGX,10.3389/fphar.2025.1526359,Ehretia longiflora_WTTJVINHCBCLGX
6551,ehretia longiflora,ehretiolide,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,UVBLDLGZDSGCSN,10.3389/fphar.2025.1526359,Ehretia longiflora_UVBLDLGZDSGCSN
6552,ehretia longiflora,3-methylbut-2-enoic acid,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,YYPNJNDODFVZLE,10.3389/fphar.2025.1526359,Ehretia longiflora_YYPNJNDODFVZLE
6553,ehretia longiflora,"2,3-dihydroxypropyl palmitate",Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,QHZLMUACJMDIAE,10.3389/fphar.2025.1526359,Ehretia longiflora_QHZLMUACJMDIAE
6554,ehretia longiflora,prenylhydroquinone,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,RPIWRSVHAHNACM,10.3389/fphar.2025.1526359,Ehretia longiflora_RPIWRSVHAHNACM
6555,ehretia longiflora,ehretiquinone,Ehretia longiflora,Ehretia longiflora Champ. ex Benth.,OPQSUOOZICECMR,10.3389/fphar.2025.1526359,Ehretia longiflora_OPQSUOOZICECMR
6556,ehretia obtusifolia,rosmarinic acid,Ehretia obtusifolia,Ehretia obtusifolia Hochst. ex DC.,DOUMFZQKYFQNTF,10.3389/fphar.2025.1526359,Ehretia obtusifolia_DOUMFZQKYFQNTF
6557,ehretia obtusifolia,methyl rosmarinate,Ehretia obtusifolia,Ehretia obtusifolia Hochst. ex DC.,XHALVRQBZGZHFE,10.3389/fphar.2025.1526359,Ehretia obtusifolia_XHALVRQBZGZHFE
6558,ehretia obtusifolia,caffeic anhydride,Ehretia obtusifolia,Ehretia obtusifolia Hochst. ex DC.,QDPOOGQUCJJZAO,10.3389/fphar.2025.1526359,Ehretia obtusifolia_QDPOOGQUCJJZAO
6559,ehretia microphylla,allantoin,Ehretia microphylla,Ehretia microphylla Lam.,POJWUDADGALRAB,10.3389/fphar.2025.1526359,Ehretia microphylla_POJWUDADGALRAB
6561,ehretia buxifolia,stigmasterol,Ehretia microphylla,Ehretia microphylla Lam.,HCXVJBMSMIARIN,10.3389/fphar.2025.1526359,Ehretia microphylla_HCXVJBMSMIARIN
6562,ehretia buxifolia,stigmastanol,Ehretia microphylla,Ehretia microphylla Lam.,LGJMUZUPVCAVPU,10.3389/fphar.2025.1526359,Ehretia microphylla_LGJMUZUPVCAVPU
6563,ehretia buxifolia,α-spinasterol,Ehretia microphylla,Ehretia microphylla Lam.,JZVFJDZBLUFKCA,10.3389/fphar.2025.1526359,Ehretia microphylla_JZVFJDZBLUFKCA
6564,ehretia buxifolia,campesterol,Ehretia microphylla,Ehretia microphylla Lam.,SGNBVLSWZMBQTH,10.3389/fphar.2025.1526359,Ehretia microphylla_SGNBVLSWZMBQTH
6566,ehretia buxifolia,β-sitosterol,Ehretia microphylla,Ehretia microphylla Lam.,KZJWDPNRJALLNS,10.3389/fphar.2025.1526359,Ehretia microphylla_KZJWDPNRJALLNS
6567,ehretia buxifolia,cholesterol,Ehretia microphylla,Ehretia microphylla Lam.,HVYWMOMLDIMFJA,10.3389/fphar.2025.1526359,Ehretia microphylla_HVYWMOMLDIMFJA
6568,ehretia laevis,bauerenyl acetate,Ehretia aspera,Ehretia aspera Willd.,DTHUXXMWYWKQKX,10.3389/fphar.2025.1526359,Ehretia aspera_DTHUXXMWYWKQKX
6569,ehretia laevis,phytol,Ehretia aspera,Ehretia aspera Willd.,BOTWFXYSPFMFNR,10.3389/fphar.2025.1526359,Ehretia aspera_BOTWFXYSPFMFNR
6570,ehretia laevis,bauerenol,Ehretia aspera,Ehretia aspera Willd.,TZVDWGXUGGUMCE,10.3389/fphar.2025.1526359,Ehretia aspera_TZVDWGXUGGUMCE
6571,ehretia laevis,phthalic acid,Ehretia aspera,Ehretia aspera Willd.,XNGIFLGASWRNHJ,10.3389/fphar.2025.1526359,Ehretia aspera_XNGIFLGASWRNHJ
6572,ehretia laevis,lupeol,Ehretia aspera,Ehretia aspera Willd.,MQYXUWHLBZFQQO,10.3389/fphar.2025.1526359,Ehretia aspera_MQYXUWHLBZFQQO
6573,ehretia laevis,betulin,Ehretia aspera,Ehretia aspera Willd.,FVWJYYTZTCVBKE,10.3389/fphar.2025.1526359,Ehretia aspera_FVWJYYTZTCVBKE
6574,ehretia laevis,betulinic acid,Ehretia aspera,Ehretia aspera Willd.,QGJZLNKBHJESQX,10.3389/fphar.2025.1526359,Ehretia aspera_QGJZLNKBHJESQX
6575,ehretia laevis,butyric acid,Ehretia aspera,Ehretia aspera Willd.,FERIUCNNQQJTOY,10.3389/fphar.2025.1526359,Ehretia aspera_FERIUCNNQQJTOY
6576,ehretia laevis,α-amyrin,Ehretia aspera,Ehretia aspera Willd.,FSLPMRQHCOLESF,10.3389/fphar.2025.1526359,Ehretia aspera_FSLPMRQHCOLESF
6577,ehretia laevis,decanoic acid,Ehretia aspera,Ehretia aspera Willd.,GHVNFZFCNZKVNT,10.3389/fphar.2025.1526359,Ehretia aspera_GHVNFZFCNZKVNT
6578,ehretia cymosa,α-amyrin,Ehretia cymosa,Ehretia cymosa Thonn.,FSLPMRQHCOLESF,10.3389/fphar.2025.1526359,Ehretia cymosa_FSLPMRQHCOLESF
6579,ehretia cymosa,β-amyrin,Ehretia cymosa,Ehretia cymosa Thonn.,JFSHUTJDVKUMTJ,10.3389/fphar.2025.1526359,Ehretia cymosa_JFSHUTJDVKUMTJ
6580,ehretia rigida,allantoin,Ehretia rigida,Ehretia rigida (Thunb.) Druce,POJWUDADGALRAB,10.3389/fphar.2025.1526359,Ehretia rigida_POJWUDADGALRAB
6581,ehretia rigida,1-triacontanol,Ehretia rigida,Ehretia rigida (Thunb.) Druce,REZQBEBOWJAQKS,10.3389/fphar.2025.1526359,Ehretia rigida_REZQBEBOWJAQKS
6582,ehretia rigida,α-amyrin,Ehretia rigida,Ehretia rigida (Thunb.) Druce,FSLPMRQHCOLESF,10.3389/fphar.2025.1526359,Ehretia rigida_FSLPMRQHCOLESF
6583,ehretia rigida,β-amyrin,Ehretia rigida,Ehretia rigida (Thunb.) Druce,JFSHUTJDVKUMTJ,10.3389/fphar.2025.1526359,Ehretia rigida_JFSHUTJDVKUMTJ
6585,ehretia dicksonii,"(9z,12z,14e)-16-hydroxy-9, 12, 14-octadecatrienoic acid",Ehretia dicksonii,Ehretia dicksonii Hance,ILSZLGCGBGSHFR,10.3389/fphar.2025.1526359,Ehretia dicksonii_ILSZLGCGBGSHFR
6586,ehretia dicksonii,"(9z,11e)-13-hydroxy-9,11-octadecadienoic acid",Ehretia dicksonii,Ehretia dicksonii Hance,HNICUWMFWZBIFP,10.3389/fphar.2025.1526359,Ehretia dicksonii_HNICUWMFWZBIFP
6593,boophone disticha,crinine,Boophone disticha,Boophone disticha (L.f.) Herb.,RPAORVSEYNOMBR,10.1177/1934578x19872929,Boophone disticha_RPAORVSEYNOMBR
6595,boophone disticha,distichamine,Boophone disticha,Boophone disticha (L.f.) Herb.,FNYADSSSNOZMIA,10.1177/1934578x19872929,Boophone disticha_FNYADSSSNOZMIA
6596,boophone disticha,buphanamine,Boophone disticha,Boophone disticha (L.f.) Herb.,XJJVWAWKCIATTE,10.1177/1934578x19872929,Boophone disticha_XJJVWAWKCIATTE
6597,boophone haemanthoides,lycorine,Boophone haemanthoides,Boophone haemanthoides F.M.Leight.,XGVJWXAYKUHDOO,10.1177/1934578x19872929,Boophone haemanthoides_XGVJWXAYKUHDOO
6598,boophone haemanthoides,undulatine,Boophone haemanthoides,Boophone haemanthoides F.M.Leight.,XHXKHSUJQVCHTA,10.1177/1934578x19872929,Boophone haemanthoides_XHXKHSUJQVCHTA
6599,boophone haemanthoides,crinine,Boophone haemanthoides,Boophone haemanthoides F.M.Leight.,RPAORVSEYNOMBR,10.1177/1934578x19872929,Boophone haemanthoides_RPAORVSEYNOMBR
6600,boophone haemanthoides,ambelline,Boophone haemanthoides,Boophone haemanthoides F.M.Leight.,QAHZAHIPKNLGAS,10.1177/1934578x19872929,Boophone haemanthoides_QAHZAHIPKNLGAS
6601,boophone haemanthoides,buphanisine,Boophone haemanthoides,Boophone haemanthoides F.M.Leight.,HATSAIPBKRRCME,10.1177/1934578x19872929,Boophone haemanthoides_HATSAIPBKRRCME
6602,boophone haemanthoides,buphanidrine,Boophone haemanthoides,Boophone haemanthoides F.M.Leight.,RNEXSBPDDRJJIY,10.1177/1934578x19872929,Boophone haemanthoides_RNEXSBPDDRJJIY
6603,boophone haemanthoides,distichamine,Boophone haemanthoides,Boophone haemanthoides F.M.Leight.,FNYADSSSNOZMIA,10.1177/1934578x19872929,Boophone haemanthoides_FNYADSSSNOZMIA
6622,cyrtanthus contractus,narciprimine,Cyrtanthus contractus,Cyrtanthus contractus N.E.Br.,PEOASDPEDCJOME,10.1177/1934578x19872929,Cyrtanthus contractus_PEOASDPEDCJOME
6626,gethyllis ciliaris,9z-octadec-9-enamide,Gethyllis ciliaris,Gethyllis ciliaris (Thunb.) Thunb.,FATBGEAMYMYZAF,10.1177/1934578x19872929,Gethyllis ciliaris_FATBGEAMYMYZAF
6628,scadoxus puniceus,metolachlor,Scadoxus puniceus,Scadoxus puniceus (L.) Friis & Nordal,WVQBLGZPHOPPFO,10.1177/1934578x19872929,Scadoxus puniceus_WVQBLGZPHOPPFO
6644,caryocar brasiliense camb,ethyl gallate,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,VFPFQHQNJCMNBZ,10.1590/s1516-05722013000200019,Caryocar brasiliense_VFPFQHQNJCMNBZ
6645,caryocar brasiliense camb,linolenic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,DTOSIQBPPRVQHS,10.1590/s1516-05722013000200019,Caryocar brasiliense_DTOSIQBPPRVQHS
6646,caryocar brasiliense camb,violaxanthin,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,SZCBXWMUOPQSOX,10.1590/s1516-05722013000200019,Caryocar brasiliense_SZCBXWMUOPQSOX
6647,caryocar brasiliense camb,isobutyl stearate,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,ORFWYUFLWUWSFM,10.1590/s1516-05722013000200019,Caryocar brasiliense_ORFWYUFLWUWSFM
6648,caryocar brasiliense camb,β-amyrin,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,JFSHUTJDVKUMTJ,10.1590/s1516-05722013000200019,Caryocar brasiliense_JFSHUTJDVKUMTJ
6649,caryocar brasiliense camb,stigmasterol,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,HCXVJBMSMIARIN,10.1590/s1516-05722013000200019,Caryocar brasiliense_HCXVJBMSMIARIN
6650,caryocar brasiliense camb,linoleic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,OYHQOLUKZRVURQ,10.1590/s1516-05722013000200019,Caryocar brasiliense_OYHQOLUKZRVURQ
6651,caryocar brasiliense camb,neoxanthin,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,PGYAYSRVSAJXTE,10.1590/s1516-05722013000200019,Caryocar brasiliense_PGYAYSRVSAJXTE
6652,caryocar brasiliense camb,lutein,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,KBPHJBAIARWVSC,10.1590/s1516-05722013000200019,Caryocar brasiliense_KBPHJBAIARWVSC
6653,caryocar brasiliense camb,oleanolic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,MIJYXULNPSFWEK,10.1590/s1516-05722013000200019,Caryocar brasiliense_MIJYXULNPSFWEK
6654,caryocar brasiliense camb,ellagic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,AFSDNFLWKVMVRB,10.1590/s1516-05722013000200019,Caryocar brasiliense_AFSDNFLWKVMVRB
6655,caryocar brasiliense camb,5-hydroxyfurfural,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,QVYAWBLDJPTXHS,10.1590/s1516-05722013000200019,Caryocar brasiliense_QVYAWBLDJPTXHS
6656,caryocar brasiliense camb,lupeol,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,MQYXUWHLBZFQQO,10.1590/s1516-05722013000200019,Caryocar brasiliense_MQYXUWHLBZFQQO
6657,caryocar brasiliense camb,friedelin,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,OFMXGFHWLZPCFL,10.1590/s1516-05722013000200019,Caryocar brasiliense_OFMXGFHWLZPCFL
6658,caryocar brasiliense camb,methyl shikimate,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,LSNUUAUXWJZSFD,10.1590/s1516-05722013000200019,Caryocar brasiliense_LSNUUAUXWJZSFD
6659,caryocar brasiliense camb,ethyl octanoate,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,YYZUSRORWSJGET,10.1590/s1516-05722013000200019,Caryocar brasiliense_YYZUSRORWSJGET
6660,caryocar brasiliense camb,ethyl butanoate,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,OBNCKNCVKJNDBV,10.1590/s1516-05722013000200019,Caryocar brasiliense_OBNCKNCVKJNDBV
6661,caryocar brasiliense camb,friedelanol,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,XCDQFROEGGNAER,10.1590/s1516-05722013000200019,Caryocar brasiliense_XCDQFROEGGNAER
6662,caryocar brasiliense camb,β-carotene,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,OENHQHLEOONYIE,10.1590/s1516-05722013000200019,Caryocar brasiliense_OENHQHLEOONYIE
6663,caryocar brasiliense camb,zeaxanthin,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,JKQXZKUSFCKOGQ,10.1590/s1516-05722013000200019,Caryocar brasiliense_JKQXZKUSFCKOGQ
6664,caryocar brasiliense camb,α-d-glucose,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,WQZGKKKJIJFFOK,10.1590/s1516-05722013000200019,Caryocar brasiliense_WQZGKKKJIJFFOK
6665,caryocar brasiliense camb,gallic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,LNTHITQWFMADLM,10.1590/s1516-05722013000200019,Caryocar brasiliense_LNTHITQWFMADLM
6666,caryocar brasiliense camb,3-methylvaleric acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,IGIDLTISMCAULB,10.1590/s1516-05722013000200019,Caryocar brasiliense_IGIDLTISMCAULB
6667,caryocar brasiliense camb,β-d-glucose,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,WQZGKKKJIJFFOK,10.1590/s1516-05722013000200019,Caryocar brasiliense_WQZGKKKJIJFFOK
6668,caryocar brasiliense camb,oleic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,ZQPPMHVWECSIRJ,10.1590/s1516-05722013000200019,Caryocar brasiliense_ZQPPMHVWECSIRJ
6669,caryocar brasiliense camb,palmitic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,IPCSVZSSVZVIGE,10.1590/s1516-05722013000200019,Caryocar brasiliense_IPCSVZSSVZVIGE
6671,caryocar brasiliense camb,β-cryptoxanthin,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,DMASLKHVQRHNES,10.1590/s1516-05722013000200019,Caryocar brasiliense_DMASLKHVQRHNES
6672,caryocar brasiliense camb,quinic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,AAWZDTNXLSGCEK,10.1590/s1516-05722013000200019,Caryocar brasiliense_AAWZDTNXLSGCEK
6673,caryocar brasiliense camb,β-d-fructopyranose,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,LKDRXBCSQODPBY,10.1590/s1516-05722013000200019,Caryocar brasiliense_LKDRXBCSQODPBY
6674,caryocar brasiliense camb,β-d-fructofuranose,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,RFSUNEUAIZKAJO,10.1590/s1516-05722013000200019,Caryocar brasiliense_RFSUNEUAIZKAJO
6675,caryocar brasiliense camb,β-sitosterol,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,KZJWDPNRJALLNS,10.1590/s1516-05722013000200019,Caryocar brasiliense_KZJWDPNRJALLNS
6676,caryocar brasiliense camb,quercetin,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,REFJWTPEDVJJIY,10.1590/s1516-05722013000200019,Caryocar brasiliense_REFJWTPEDVJJIY
6677,caryocar brasiliense camb,stearic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,QIQXTHQIDYTFRH,10.1590/s1516-05722013000200019,Caryocar brasiliense_QIQXTHQIDYTFRH
6678,caryocar brasiliense camb,ethyl hexanoate,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,SHZIWNPUGXLXDT,10.1590/s1516-05722013000200019,Caryocar brasiliense_SHZIWNPUGXLXDT
6679,caryocar brasiliense camb,palmitoleic acid,Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,SECPZKHBENQXJG,10.1590/s1516-05722013000200019,Caryocar brasiliense_SECPZKHBENQXJG
6680,caryocar coriaceum wittm,linolenic acid,Caryocar coriaceum,Caryocar coriaceum Wittm.,DTOSIQBPPRVQHS,10.1590/s1516-05722013000200019,Caryocar coriaceum_DTOSIQBPPRVQHS
6681,caryocar coriaceum wittm,linoleic acid,Caryocar coriaceum,Caryocar coriaceum Wittm.,OYHQOLUKZRVURQ,10.1590/s1516-05722013000200019,Caryocar coriaceum_OYHQOLUKZRVURQ
6682,caryocar coriaceum wittm,oleic acid,Caryocar coriaceum,Caryocar coriaceum Wittm.,ZQPPMHVWECSIRJ,10.1590/s1516-05722013000200019,Caryocar coriaceum_ZQPPMHVWECSIRJ
6683,caryocar coriaceum wittm,palmitic acid,Caryocar coriaceum,Caryocar coriaceum Wittm.,IPCSVZSSVZVIGE,10.1590/s1516-05722013000200019,Caryocar coriaceum_IPCSVZSSVZVIGE
6684,caryocar villosum pers,trans-β-carotene,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,OENHQHLEOONYIE,10.1590/s1516-05722013000200019,Caryocar villosum_OENHQHLEOONYIE
6685,caryocar villosum pers,fructose,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,LKDRXBCSQODPBY,10.1590/s1516-05722013000200019,Caryocar villosum_LKDRXBCSQODPBY
6686,caryocar villosum pers,taurine,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,XOAAWQZATWQOTB,10.1590/s1516-05722013000200019,Caryocar villosum_XOAAWQZATWQOTB
6687,caryocar villosum pers,glucose,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,WQZGKKKJIJFFOK,10.1590/s1516-05722013000200019,Caryocar villosum_WQZGKKKJIJFFOK
6688,caryocar villosum pers,sucrose,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,CZMRCDWAGMRECN,10.1590/s1516-05722013000200019,Caryocar villosum_CZMRCDWAGMRECN
6689,caryocar villosum pers,stigmasterol,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,HCXVJBMSMIARIN,10.1590/s1516-05722013000200019,Caryocar villosum_HCXVJBMSMIARIN
6690,caryocar villosum pers,glutamine,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,ZDXPYRJPNDTMRX,10.1590/s1516-05722013000200019,Caryocar villosum_ZDXPYRJPNDTMRX
6691,caryocar villosum pers,γ-aminobutyric acid,Caryocar villosum,Caryocar villosum (Aubl.) Pers.,BTCSSZJGUNDROE,10.1590/s1516-05722013000200019,Caryocar villosum_BTCSSZJGUNDROE
